CV error (K=1): 1.33127
CV error (K=10): 0.36671
CV error (K=11): 0.06743
CV error (K=12): 0.15545
CV error (K=2): 0.40360
CV error (K=3): 0.52945
CV error (K=4): 0.75653
CV error (K=5): 0.70947
CV error (K=6): 0.98756
CV error (K=7): 0.76549
CV error (K=8): 0.65475
CV error (K=9): 0.49874
