CV error (K=1): 0.68305
CV error (K=10): 0.26488
CV error (K=11): 0.25084
CV error (K=12): 0.23862
CV error (K=13): 0.25039
CV error (K=14): 0.24011
CV error (K=15): 0.21898
CV error (K=16): 0.22751
CV error (K=17): 0.26886
CV error (K=18): 0.23785
CV error (K=19): 0.23864
CV error (K=2): 0.48952
CV error (K=20): 0.23304
CV error (K=3): 0.38351
CV error (K=4): 0.32093
CV error (K=5): 0.30122
CV error (K=6): 0.28648
CV error (K=7): 0.28730
CV error (K=8): 0.25985
CV error (K=9): 0.26070
