****                   ADMIXTURE Version 1.3.0                  ****
****                    Copyright 2008-2015                     ****
****           David Alexander, Suyash Shringarpure,            ****
****                John  Novembre, Ken Lange                   ****
****                                                            ****
****                 Please cite our paper!                     ****
****   Information at www.genetics.ucla.edu/software/admixture  ****

Cross-validation will be performed.  Folds=10.
Random seed: 43
Point estimation method: Block relaxation algorithm
Convergence acceleration algorithm: QuasiNewton, 3 secant conditions
Point estimation will terminate when objective function delta < 0.0001
Estimation of standard errors disabled; will compute point estimates only.
Size of G: 19x7379
Performing five EM steps to prime main algorithm
270 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -60680.3	(delta): 1.13638
271 (QN/Block) 	Elapsed: 0.3	Loglikelihood: -60705.1	(delta): -24.8185
272 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60716.1	(delta): -10.9739
273 (QN/Block) 	Elapsed: 0.302	Loglikelihood: -60705.7	(delta): 10.3916
274 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -60668.3	(delta): 37.4655
275 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -60656.2	(delta): 12.0359
276 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60644.8	(delta): 11.3863
277 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -60650.6	(delta): -5.74809
278 (QN/Block) 	Elapsed: 0.308	Loglikelihood: -60639.1	(delta): 11.4332
279 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -60654.6	(delta): -15.4529
280 (QN/Block) 	Elapsed: 0.301	Loglikelihood: -60641.8	(delta): 12.7858
281 (QN/Block) 	Elapsed: 0.308	Loglikelihood: -60637.2	(delta): 4.65819
282 (QN/Block) 	Elapsed: 0.287	Loglikelihood: -60636.4	(delta): 0.762366
283 (QN/Block) 	Elapsed: 0.314	Loglikelihood: -60632.5	(delta): 3.897
284 (QN/Block) 	Elapsed: 0.29	Loglikelihood: -60625.8	(delta): 6.74015
285 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60624.4	(delta): 1.38436
286 (QN/Block) 	Elapsed: 0.288	Loglikelihood: -60628.5	(delta): -4.14348
287 (QN/Block) 	Elapsed: 0.296	Loglikelihood: -60623.6	(delta): 4.87279
288 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60623.1	(delta): 0.523852
289 (QN/Block) 	Elapsed: 0.289	Loglikelihood: -60619.6	(delta): 3.53042
290 (QN/Block) 	Elapsed: 0.302	Loglikelihood: -60614.1	(delta): 5.49444
291 (QN/Block) 	Elapsed: 0.314	Loglikelihood: -60612.4	(delta): 1.69598
292 (QN/Block) 	Elapsed: 0.285	Loglikelihood: -60611.3	(delta): 1.12952
293 (QN/Block) 	Elapsed: 0.427	Loglikelihood: -60612.5	(delta): -1.22446
294 (QN/Block) 	Elapsed: 0.371	Loglikelihood: -60612.5	(delta): 0.00740363
295 (QN/Block) 	Elapsed: 0.298	Loglikelihood: -60610.7	(delta): 1.75543
296 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60611.1	(delta): -0.36036
297 (QN/Block) 	Elapsed: 0.297	Loglikelihood: -60610.4	(delta): 0.674875
298 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -60610.8	(delta): -0.36239
299 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60609.8	(delta): 0.950759
300 (QN/Block) 	Elapsed: 0.284	Loglikelihood: -60606.6	(delta): 3.2326
301 (QN/Block) 	Elapsed: 0.285	Loglikelihood: -60604.9	(delta): 1.64263
302 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -60604.8	(delta): 0.121118
303 (QN/Block) 	Elapsed: 0.287	Loglikelihood: -60605.8	(delta): -0.971626
304 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60605.5	(delta): 0.281005
305 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60604.6	(delta): 0.873111
306 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60615.8	(delta): -11.1725
307 (QN/Block) 	Elapsed: 0.285	Loglikelihood: -60612.3	(delta): 3.52224
308 (QN/Block) 	Elapsed: 0.278	Loglikelihood: -60611.5	(delta): 0.802215
309 (QN/Block) 	Elapsed: 0.288	Loglikelihood: -60609.4	(delta): 2.10943
310 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -60608.9	(delta): 0.45661
311 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60606.2	(delta): 2.71363
312 (QN/Block) 	Elapsed: 0.285	Loglikelihood: -60605.3	(delta): 0.919277
313 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -60603.3	(delta): 1.96846
314 (QN/Block) 	Elapsed: 0.292	Loglikelihood: -60603	(delta): 0.296015
315 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60606.9	(delta): -3.85458
316 (QN/Block) 	Elapsed: 0.294	Loglikelihood: -60605.2	(delta): 1.68248
317 (QN/Block) 	Elapsed: 0.284	Loglikelihood: -60604.3	(delta): 0.913644
318 (QN/Block) 	Elapsed: 0.288	Loglikelihood: -60604.7	(delta): -0.40038
319 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -60603.7	(delta): 0.966837
320 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60603.3	(delta): 0.373117
321 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60601.6	(delta): 1.70598
322 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60600.6	(delta): 1.06299
323 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -60600.1	(delta): 0.44978
324 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60599.4	(delta): 0.704637
325 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60598.1	(delta): 1.28324
326 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -60599.3	(delta): -1.12934
327 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -60598.3	(delta): 0.959631
328 (QN/Block) 	Elapsed: 0.274	Loglikelihood: -60598.3	(delta): 0.0454099
329 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -60597.9	(delta): 0.370808
330 (QN/Block) 	Elapsed: 0.27	Loglikelihood: -60599.3	(delta): -1.37885
331 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60598.4	(delta): 0.856771
332 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -60598.4	(delta): 0.0677346
333 (QN/Block) 	Elapsed: 0.28	Loglikelihood: -60598	(delta): 0.321434
334 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60604.2	(delta): -6.20114
335 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60604.2	(delta): 0.0100371
336 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60604	(delta): 0.176057
337 (QN/Block) 	Elapsed: 0.27	Loglikelihood: -60605.2	(delta): -1.16063
338 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60604.4	(delta): 0.757982
339 (QN/Block) 	Elapsed: 0.274	Loglikelihood: -60604.4	(delta): 0.0245772
340 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60604.2	(delta): 0.264143
341 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60604.3	(delta): -0.106181
342 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -60604.7	(delta): -0.446179
343 (QN/Block) 	Elapsed: 0.28	Loglikelihood: -60604.5	(delta): 0.224504
344 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60604.2	(delta): 0.269233
345 (QN/Block) 	Elapsed: 0.286	Loglikelihood: -60604.6	(delta): -0.366002
346 (QN/Block) 	Elapsed: 0.28	Loglikelihood: -60604.9	(delta): -0.302577
347 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60604.4	(delta): 0.520536
348 (QN/Block) 	Elapsed: 0.285	Loglikelihood: -60604.2	(delta): 0.180941
349 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60605.2	(delta): -1.05788
350 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -60604.6	(delta): 0.661293
351 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -60603.5	(delta): 1.10634
352 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60603.4	(delta): 0.051552
353 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60603.9	(delta): -0.468911
354 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60603.8	(delta): 0.117551
355 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60603.6	(delta): 0.16332
356 (QN/Block) 	Elapsed: 0.274	Loglikelihood: -60603.7	(delta): -0.135799
357 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60603.7	(delta): 0.00679583
358 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60603.6	(delta): 0.13189
359 (QN/Block) 	Elapsed: 0.284	Loglikelihood: -60603.1	(delta): 0.481583
360 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60603.1	(delta): 0.0418296
361 (QN/Block) 	Elapsed: 0.28	Loglikelihood: -60603.2	(delta): -0.115139
362 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -60604	(delta): -0.833849
363 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -60603.5	(delta): 0.555626
364 (QN/Block) 	Elapsed: 0.274	Loglikelihood: -60602.9	(delta): 0.556275
365 (QN/Block) 	Elapsed: 0.308	Loglikelihood: -60603.4	(delta): -0.446649
366 (QN/Block) 	Elapsed: 0.448	Loglikelihood: -60604.1	(delta): -0.771349
367 (QN/Block) 	Elapsed: 0.339	Loglikelihood: -60603.6	(delta): 0.504433
368 (QN/Block) 	Elapsed: 0.321	Loglikelihood: -60603.4	(delta): 0.225245
369 (QN/Block) 	Elapsed: 0.353	Loglikelihood: -60603.1	(delta): 0.291367
370 (QN/Block) 	Elapsed: 0.393	Loglikelihood: -60602.1	(delta): 1.01871
371 (QN/Block) 	Elapsed: 0.326	Loglikelihood: -60609	(delta): -6.85464
372 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60607	(delta): 1.98428
373 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -60605	(delta): 1.97373
374 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60604.3	(delta): 0.671061
375 (QN/Block) 	Elapsed: 0.287	Loglikelihood: -60604.3	(delta): -0.0118856
376 (QN/Block) 	Elapsed: 0.28	Loglikelihood: -60603.6	(delta): 0.728465
377 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60601.2	(delta): 2.42063
378 (QN/Block) 	Elapsed: 0.286	Loglikelihood: -60601.5	(delta): -0.284058
379 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -60599.3	(delta): 2.15345
380 (QN/Block) 	Elapsed: 0.289	Loglikelihood: -60598.6	(delta): 0.710831
381 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60598.1	(delta): 0.499688
382 (QN/Block) 	Elapsed: 0.341	Loglikelihood: -60597	(delta): 1.07515
383 (QN/Block) 	Elapsed: 0.295	Loglikelihood: -60597.3	(delta): -0.248161
384 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60597	(delta): 0.321673
385 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -60598.7	(delta): -1.77623
386 (QN/Block) 	Elapsed: 0.278	Loglikelihood: -60598.1	(delta): 0.615031
387 (QN/Block) 	Elapsed: 0.27	Loglikelihood: -60599.3	(delta): -1.16584
388 (QN/Block) 	Elapsed: 0.267	Loglikelihood: -60599.2	(delta): 0.091163
389 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -60597.3	(delta): 1.9283
390 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -60597.8	(delta): -0.52266
391 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60596.8	(delta): 0.979594
392 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -60596.9	(delta): -0.0476376
393 (QN/Block) 	Elapsed: 0.332	Loglikelihood: -60596.8	(delta): 0.0479631
394 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60597.1	(delta): -0.312381
395 (QN/Block) 	Elapsed: 0.268	Loglikelihood: -60597.1	(delta): -0.0265494
396 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60597.2	(delta): -0.0227827
397 (QN/Block) 	Elapsed: 0.317	Loglikelihood: -60597.9	(delta): -0.711203
398 (QN/Block) 	Elapsed: 0.294	Loglikelihood: -60597.9	(delta): 0.00375513
399 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -60597.9	(delta): 0.000609609
400 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -60597.8	(delta): 0.0979687
401 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60597.8	(delta): 0.0039965
402 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -60598.4	(delta): -0.646245
403 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60597.4	(delta): 1.01926
404 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60597	(delta): 0.434913
405 (QN/Block) 	Elapsed: 0.302	Loglikelihood: -60596.7	(delta): 0.234386
406 (QN/Block) 	Elapsed: 0.31	Loglikelihood: -60597.4	(delta): -0.644417
407 (QN/Block) 	Elapsed: 0.295	Loglikelihood: -60597.3	(delta): 0.0637133
408 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -60596.9	(delta): 0.435144
409 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -60597.5	(delta): -0.642699
410 (QN/Block) 	Elapsed: 0.268	Loglikelihood: -60597.1	(delta): 0.387074
411 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -60597.8	(delta): -0.66742
412 (QN/Block) 	Elapsed: 0.302	Loglikelihood: -60597.2	(delta): 0.609406
413 (QN/Block) 	Elapsed: 0.299	Loglikelihood: -60596.8	(delta): 0.372904
414 (QN/Block) 	Elapsed: 0.278	Loglikelihood: -60596.8	(delta): 0.0354943
415 (QN/Block) 	Elapsed: 0.293	Loglikelihood: -60596.8	(delta): -0.0554153
416 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -60592.7	(delta): 4.13436
417 (QN/Block) 	Elapsed: 0.27	Loglikelihood: -60592.7	(delta): 3.43114e-05
Summary: 
Converged in 417 iterations (127.433 sec)
Loglikelihood: -60592.705472
Fst divergences between estimated populations: 
	Pop0	Pop1	Pop2	Pop3	Pop4	Pop5	Pop6	Pop7	Pop8	Pop9	Pop10	Pop11	Pop12	Pop13	
Pop0	
Pop1	0.522	
Pop2	0.526	0.485	
Pop3	0.560	0.555	0.502	
Pop4	0.514	0.502	0.495	0.543	
Pop5	0.519	0.508	0.478	0.536	0.516	
Pop6	0.591	0.568	0.537	0.587	0.531	0.560	
Pop7	0.494	0.511	0.470	0.517	0.478	0.469	0.547	
Pop8	0.495	0.484	0.449	0.496	0.451	0.472	0.487	0.452	
Pop9	0.531	0.516	0.474	0.532	0.478	0.493	0.538	0.433	0.463	
Pop10	0.523	0.533	0.507	0.553	0.516	0.492	0.551	0.383	0.478	0.483	
Pop11	0.548	0.532	0.514	0.513	0.506	0.514	0.556	0.493	0.478	0.496	0.529	
Pop12	0.530	0.516	0.499	0.545	0.503	0.510	0.553	0.497	0.470	0.487	0.504	0.507	
Pop13	0.510	0.476	0.431	0.522	0.456	0.479	0.520	0.462	0.423	0.461	0.495	0.479	0.489	
Pop14	0.534	0.509	0.479	0.540	0.482	0.491	0.531	0.484	0.451	0.492	0.517	0.522	0.517	0.470	
CV error (K=15): 0.78889
Writing output files.
