CV error (K=1): 0.90043
CV error (K=10): 2.74395
CV error (K=11): 2.39709
CV error (K=12): 1.76631
CV error (K=13): 1.60407
CV error (K=14): 0.96073
CV error (K=15): 0.78889
CV error (K=16): 0.52108
CV error (K=17): 0.39652
CV error (K=18): 0.34787
CV error (K=19): 0.35563
CV error (K=2): 1.15616
CV error (K=20): 0.36639
CV error (K=3): 1.58191
CV error (K=4): 2.17195
CV error (K=5): 2.60144
CV error (K=6): 2.74852
CV error (K=7): 2.74105
CV error (K=8): 2.41646
CV error (K=9): 2.41302
