****                   ADMIXTURE Version 1.3.0                  ****
****                    Copyright 2008-2015                     ****
****           David Alexander, Suyash Shringarpure,            ****
****                John  Novembre, Ken Lange                   ****
****                                                            ****
****                 Please cite our paper!                     ****
****   Information at www.genetics.ucla.edu/software/admixture  ****

Cross-validation will be performed.  Folds=10.
Random seed: 43
Point estimation method: Block relaxation algorithm
Convergence acceleration algorithm: QuasiNewton, 3 secant conditions
Point estimation will terminate when objective function delta < 0.0001
Estimation of standard errors disabled; will compute point estimates only.
Size of G: 19x7379
Performing five EM steps to prime main algorithm
1 (EM) 	Elapsed: 0.058	Loglikelihood: -105877	(delta): 54769.5
96 (QN/Block) 	Elapsed: 0.257	Loglikelihood: -52415.3	(delta): 0.0346885
97 (QN/Block) 	Elapsed: 0.25	Loglikelihood: -52415.4	(delta): -0.142269
98 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -52413.2	(delta): 2.21128
99 (QN/Block) 	Elapsed: 0.301	Loglikelihood: -52403.3	(delta): 9.90707
100 (QN/Block) 	Elapsed: 0.289	Loglikelihood: -52402.2	(delta): 1.08265
101 (QN/Block) 	Elapsed: 0.244	Loglikelihood: -52403.8	(delta): -1.56304
102 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -52402.7	(delta): 1.05211
103 (QN/Block) 	Elapsed: 0.244	Loglikelihood: -52398.4	(delta): 4.31971
104 (QN/Block) 	Elapsed: 0.246	Loglikelihood: -52396.8	(delta): 1.63645
105 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52409.9	(delta): -13.1865
106 (QN/Block) 	Elapsed: 0.255	Loglikelihood: -52403.2	(delta): 6.75887
107 (QN/Block) 	Elapsed: 0.297	Loglikelihood: -52400	(delta): 3.16785
108 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -52394.4	(delta): 5.6399
109 (QN/Block) 	Elapsed: 0.248	Loglikelihood: -52348.3	(delta): 46.0987
110 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -52336.9	(delta): 11.3772
111 (QN/Block) 	Elapsed: 0.267	Loglikelihood: -52325.8	(delta): 11.0863
112 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -52328	(delta): -2.1569
113 (QN/Block) 	Elapsed: 0.26	Loglikelihood: -52297	(delta): 30.992
114 (QN/Block) 	Elapsed: 0.248	Loglikelihood: -52278.6	(delta): 18.4078
115 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -52271.5	(delta): 7.07998
116 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52256.1	(delta): 15.3848
117 (QN/Block) 	Elapsed: 0.249	Loglikelihood: -52261.5	(delta): -5.39189
118 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -52250.1	(delta): 11.4035
119 (QN/Block) 	Elapsed: 0.244	Loglikelihood: -52247.3	(delta): 2.80099
120 (QN/Block) 	Elapsed: 0.25	Loglikelihood: -52239.7	(delta): 7.63517
121 (QN/Block) 	Elapsed: 0.242	Loglikelihood: -52233	(delta): 6.63018
122 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52230.5	(delta): 2.57266
123 (QN/Block) 	Elapsed: 0.245	Loglikelihood: -52224.5	(delta): 5.98501
124 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -52221.2	(delta): 3.21723
125 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -52219.1	(delta): 2.12826
126 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -52218.5	(delta): 0.647595
127 (QN/Block) 	Elapsed: 0.284	Loglikelihood: -52243.1	(delta): -24.6727
128 (QN/Block) 	Elapsed: 0.258	Loglikelihood: -52259.2	(delta): -16.0956
129 (QN/Block) 	Elapsed: 0.244	Loglikelihood: -52238.9	(delta): 20.2954
130 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -52226.5	(delta): 12.4307
131 (QN/Block) 	Elapsed: 0.292	Loglikelihood: -52214.2	(delta): 12.3049
132 (QN/Block) 	Elapsed: 0.247	Loglikelihood: -52204.8	(delta): 9.41559
133 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52196.9	(delta): 7.88748
134 (QN/Block) 	Elapsed: 0.253	Loglikelihood: -52194.9	(delta): 2.01873
135 (QN/Block) 	Elapsed: 0.243	Loglikelihood: -52195.8	(delta): -0.923837
136 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52192.6	(delta): 3.25514
137 (QN/Block) 	Elapsed: 0.297	Loglikelihood: -52190.8	(delta): 1.80231
138 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -52189.1	(delta): 1.65377
139 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52187.5	(delta): 1.63608
140 (QN/Block) 	Elapsed: 0.24	Loglikelihood: -52187.7	(delta): -0.23647
141 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -52187.1	(delta): 0.564866
142 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -52186.2	(delta): 0.894226
143 (QN/Block) 	Elapsed: 0.248	Loglikelihood: -52183.4	(delta): 2.83245
144 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -52183.4	(delta): 0.0420144
145 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -52182.8	(delta): 0.613665
146 (QN/Block) 	Elapsed: 0.251	Loglikelihood: -52182.7	(delta): 0.010996
147 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -52181.8	(delta): 0.947633
148 (QN/Block) 	Elapsed: 0.243	Loglikelihood: -52181.8	(delta): -0.0268512
149 (QN/Block) 	Elapsed: 0.274	Loglikelihood: -52180.4	(delta): 1.44451
150 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -52180.1	(delta): 0.298279
151 (QN/Block) 	Elapsed: 0.254	Loglikelihood: -52181.9	(delta): -1.86835
152 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -52175.1	(delta): 6.86109
153 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -52174.8	(delta): 0.304095
154 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -52175.4	(delta): -0.581243
155 (QN/Block) 	Elapsed: 0.266	Loglikelihood: -52178.9	(delta): -3.51973
156 (QN/Block) 	Elapsed: 0.255	Loglikelihood: -52180.3	(delta): -1.37126
157 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -52178.7	(delta): 1.54637
158 (QN/Block) 	Elapsed: 0.267	Loglikelihood: -52178.8	(delta): -0.0766259
159 (QN/Block) 	Elapsed: 0.26	Loglikelihood: -52177.7	(delta): 1.08265
160 (QN/Block) 	Elapsed: 0.254	Loglikelihood: -52177.6	(delta): 0.150058
161 (QN/Block) 	Elapsed: 0.249	Loglikelihood: -52177	(delta): 0.554273
162 (QN/Block) 	Elapsed: 0.242	Loglikelihood: -52177	(delta): 0.0103367
163 (QN/Block) 	Elapsed: 0.268	Loglikelihood: -52176.5	(delta): 0.487746
164 (QN/Block) 	Elapsed: 0.253	Loglikelihood: -52178	(delta): -1.52341
165 (QN/Block) 	Elapsed: 0.265	Loglikelihood: -52178	(delta): 0.00837584
166 (QN/Block) 	Elapsed: 0.271	Loglikelihood: -52175.3	(delta): 2.70034
167 (QN/Block) 	Elapsed: 0.249	Loglikelihood: -52182.4	(delta): -7.06772
168 (QN/Block) 	Elapsed: 0.244	Loglikelihood: -52179.8	(delta): 2.58343
169 (QN/Block) 	Elapsed: 0.241	Loglikelihood: -52179	(delta): 0.784922
170 (QN/Block) 	Elapsed: 0.242	Loglikelihood: -52183.9	(delta): -4.89159
171 (QN/Block) 	Elapsed: 0.241	Loglikelihood: -52179.1	(delta): 4.76643
172 (QN/Block) 	Elapsed: 0.25	Loglikelihood: -52177.8	(delta): 1.38968
173 (QN/Block) 	Elapsed: 0.284	Loglikelihood: -52177.4	(delta): 0.346286
174 (QN/Block) 	Elapsed: 0.294	Loglikelihood: -52187.3	(delta): -9.93664
175 (QN/Block) 	Elapsed: 0.249	Loglikelihood: -52158.3	(delta): 29.0693
176 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -52145.8	(delta): 12.498
177 (QN/Block) 	Elapsed: 0.252	Loglikelihood: -52157.3	(delta): -11.5091
178 (QN/Block) 	Elapsed: 0.27	Loglikelihood: -52137.9	(delta): 19.3551
179 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -52055.5	(delta): 82.4142
180 (QN/Block) 	Elapsed: 0.257	Loglikelihood: -51851	(delta): 204.518
181 (QN/Block) 	Elapsed: 0.257	Loglikelihood: -51798.3	(delta): 52.7067
182 (QN/Block) 	Elapsed: 0.305	Loglikelihood: -51676	(delta): 122.26
183 (QN/Block) 	Elapsed: 0.267	Loglikelihood: -51636.6	(delta): 39.3957
184 (QN/Block) 	Elapsed: 0.301	Loglikelihood: -51632.9	(delta): 3.76278
185 (QN/Block) 	Elapsed: 0.258	Loglikelihood: -51611.7	(delta): 21.1733
186 (QN/Block) 	Elapsed: 0.26	Loglikelihood: -51613	(delta): -1.32748
187 (QN/Block) 	Elapsed: 0.287	Loglikelihood: -51599.8	(delta): 13.2433
188 (QN/Block) 	Elapsed: 0.301	Loglikelihood: -51576.3	(delta): 23.4846
189 (QN/Block) 	Elapsed: 0.315	Loglikelihood: -51530.3	(delta): 45.9873
190 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -51506.6	(delta): 23.7415
191 (QN/Block) 	Elapsed: 0.307	Loglikelihood: -51466	(delta): 40.5285
192 (QN/Block) 	Elapsed: 0.27	Loglikelihood: -51419	(delta): 46.9928
193 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51387	(delta): 32.0156
194 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51380.3	(delta): 6.76882
195 (QN/Block) 	Elapsed: 0.258	Loglikelihood: -51424.3	(delta): -44.0621
196 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -51406.5	(delta): 17.849
197 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51393.6	(delta): 12.8895
198 (QN/Block) 	Elapsed: 0.308	Loglikelihood: -51394.1	(delta): -0.497641
199 (QN/Block) 	Elapsed: 0.316	Loglikelihood: -51380.3	(delta): 13.805
200 (QN/Block) 	Elapsed: 0.309	Loglikelihood: -51382.8	(delta): -2.49892
201 (QN/Block) 	Elapsed: 0.312	Loglikelihood: -51359.9	(delta): 22.8816
202 (QN/Block) 	Elapsed: 0.287	Loglikelihood: -51321.5	(delta): 38.3935
203 (QN/Block) 	Elapsed: 0.309	Loglikelihood: -51308.4	(delta): 13.1435
204 (QN/Block) 	Elapsed: 0.286	Loglikelihood: -51300.7	(delta): 7.6388
205 (QN/Block) 	Elapsed: 0.277	Loglikelihood: -51277.5	(delta): 23.1728
206 (QN/Block) 	Elapsed: 0.282	Loglikelihood: -51273.9	(delta): 3.64562
207 (QN/Block) 	Elapsed: 0.284	Loglikelihood: -51262.4	(delta): 11.4675
208 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -51252.1	(delta): 10.3238
209 (QN/Block) 	Elapsed: 0.311	Loglikelihood: -51237.6	(delta): 14.4901
210 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -51159.7	(delta): 77.9504
211 (QN/Block) 	Elapsed: 0.279	Loglikelihood: -51158.3	(delta): 1.40178
212 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51160.9	(delta): -2.60587
213 (QN/Block) 	Elapsed: 0.254	Loglikelihood: -51157.8	(delta): 3.08204
214 (QN/Block) 	Elapsed: 0.254	Loglikelihood: -51175.6	(delta): -17.8323
215 (QN/Block) 	Elapsed: 0.265	Loglikelihood: -51200.5	(delta): -24.8675
216 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51180.4	(delta): 20.1072
217 (QN/Block) 	Elapsed: 0.265	Loglikelihood: -51176.6	(delta): 3.74036
218 (QN/Block) 	Elapsed: 0.309	Loglikelihood: -51158.8	(delta): 17.8047
219 (QN/Block) 	Elapsed: 0.257	Loglikelihood: -51146	(delta): 12.8397
220 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -51141.9	(delta): 4.10887
221 (QN/Block) 	Elapsed: 0.297	Loglikelihood: -51146.3	(delta): -4.4402
222 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -51152.7	(delta): -6.32906
223 (QN/Block) 	Elapsed: 0.281	Loglikelihood: -51157.5	(delta): -4.87342
224 (QN/Block) 	Elapsed: 0.258	Loglikelihood: -51154.5	(delta): 3.00921
225 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -51147.9	(delta): 6.58908
226 (QN/Block) 	Elapsed: 0.316	Loglikelihood: -51144.3	(delta): 3.67754
227 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -51135.4	(delta): 8.90565
228 (QN/Block) 	Elapsed: 0.276	Loglikelihood: -51128.4	(delta): 6.97824
229 (QN/Block) 	Elapsed: 0.315	Loglikelihood: -51127.3	(delta): 1.07396
230 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -51129.4	(delta): -2.07373
231 (QN/Block) 	Elapsed: 0.297	Loglikelihood: -51123.5	(delta): 5.91357
232 (QN/Block) 	Elapsed: 0.324	Loglikelihood: -51137.5	(delta): -14.0511
233 (QN/Block) 	Elapsed: 0.293	Loglikelihood: -51130.3	(delta): 7.19687
234 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -51132.8	(delta): -2.50251
235 (QN/Block) 	Elapsed: 0.283	Loglikelihood: -51126.4	(delta): 6.40506
236 (QN/Block) 	Elapsed: 0.272	Loglikelihood: -51137.8	(delta): -11.3401
237 (QN/Block) 	Elapsed: 0.353	Loglikelihood: -51130.1	(delta): 7.62727
238 (QN/Block) 	Elapsed: 0.263	Loglikelihood: -51116.9	(delta): 13.2211
239 (QN/Block) 	Elapsed: 0.292	Loglikelihood: -51119.4	(delta): -2.45639
240 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -51132.4	(delta): -13.0183
241 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -51166.6	(delta): -34.1764
242 (QN/Block) 	Elapsed: 0.273	Loglikelihood: -51141.1	(delta): 25.4765
243 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -51134.9	(delta): 6.20472
244 (QN/Block) 	Elapsed: 0.305	Loglikelihood: -51120	(delta): 14.9186
245 (QN/Block) 	Elapsed: 0.278	Loglikelihood: -51114.7	(delta): 5.28228
246 (QN/Block) 	Elapsed: 0.275	Loglikelihood: -51129.8	(delta): -15.1619
247 (QN/Block) 	Elapsed: 0.263	Loglikelihood: -51145.8	(delta): -15.9498
248 (QN/Block) 	Elapsed: 0.261	Loglikelihood: -51128.1	(delta): 17.6837
249 (QN/Block) 	Elapsed: 0.305	Loglikelihood: -51112.7	(delta): 15.4052
250 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51116.8	(delta): -4.06753
251 (QN/Block) 	Elapsed: 0.263	Loglikelihood: -51131	(delta): -14.2326
252 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51157.1	(delta): -26.134
253 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -51171.1	(delta): -14.0188
254 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51163.2	(delta): 7.90263
255 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51177.3	(delta): -14.016
256 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51165.8	(delta): 11.451
257 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51144.1	(delta): 21.7571
258 (QN/Block) 	Elapsed: 0.255	Loglikelihood: -51135	(delta): 9.06913
259 (QN/Block) 	Elapsed: 0.257	Loglikelihood: -51131.2	(delta): 3.77258
260 (QN/Block) 	Elapsed: 0.263	Loglikelihood: -51126.7	(delta): 4.53765
261 (QN/Block) 	Elapsed: 0.259	Loglikelihood: -51100	(delta): 26.6941
262 (QN/Block) 	Elapsed: 0.255	Loglikelihood: -51119.9	(delta): -19.9132
263 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51118.5	(delta): 1.38861
264 (QN/Block) 	Elapsed: 0.254	Loglikelihood: -51117.4	(delta): 1.05832
265 (QN/Block) 	Elapsed: 0.263	Loglikelihood: -51110.1	(delta): 7.32302
266 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51102.6	(delta): 7.55457
267 (QN/Block) 	Elapsed: 0.252	Loglikelihood: -51106.2	(delta): -3.6592
268 (QN/Block) 	Elapsed: 0.252	Loglikelihood: -51088.9	(delta): 17.356
269 (QN/Block) 	Elapsed: 0.254	Loglikelihood: -51077.1	(delta): 11.7925
270 (QN/Block) 	Elapsed: 0.26	Loglikelihood: -51085.6	(delta): -8.47826
271 (QN/Block) 	Elapsed: 0.26	Loglikelihood: -51094.2	(delta): -8.65327
272 (QN/Block) 	Elapsed: 0.256	Loglikelihood: -51106.8	(delta): -12.6248
273 (QN/Block) 	Elapsed: 0.263	Loglikelihood: -51098.7	(delta): 8.12343
274 (QN/Block) 	Elapsed: 0.255	Loglikelihood: -51098	(delta): 0.685263
275 (QN/Block) 	Elapsed: 0.252	Loglikelihood: -51108.5	(delta): -10.4369
276 (QN/Block) 	Elapsed: 0.253	Loglikelihood: -51108.9	(delta): -0.389777
277 (QN/Block) 	Elapsed: 0.269	Loglikelihood: -51114.2	(delta): -5.36696
278 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -51100.2	(delta): 13.9842
279 (QN/Block) 	Elapsed: 0.264	Loglikelihood: -51097.2	(delta): 2.99919
280 (QN/Block) 	Elapsed: 0.262	Loglikelihood: -51102.5	(delta): -5.22662
281 (QN/Block) 	Elapsed: 0.253	Loglikelihood: -51118.8	(delta): -16.3304
282 (QN/Block) 	Elapsed: 0.298	Loglikelihood: -51114.6	(delta): 4.18257
283 (QN/Block) 	Elapsed: 0.268	Loglikelihood: -51115.3	(delta): -0.693606
284 (QN/Block) 	Elapsed: 0.302	Loglikelihood: -51096.6	(delta): 18.7118
285 (QN/Block) 	Elapsed: 0.293	Loglikelihood: -51088.9	(delta): 7.6855
286 (QN/Block) 	Elapsed: 0.291	Loglikelihood: -51093.9	(delta): -4.96699
287 (QN/Block) 	Elapsed: 0.535	Loglikelihood: -51096	(delta): -2.08694
