CV error (K=1): 0.22889
CV error (K=10): 0.13341
CV error (K=11): 0.20123
CV error (K=12): 0.17858
CV error (K=2): 0.22118
CV error (K=3): 0.19218
CV error (K=4): 0.19978
CV error (K=5): 0.15780
CV error (K=6): 0.19372
CV error (K=7): 0.16375
CV error (K=8): 0.15624
CV error (K=9): 0.15302
