CV error (K=1): 1.38981
CV error (K=10): 0.21456
CV error (K=11): 0.17451
CV error (K=12): 0.20145
CV error (K=2): 2.32612
CV error (K=3): 3.10977
CV error (K=4): 2.28763
CV error (K=5): 1.99042
CV error (K=6): 1.81415
CV error (K=7): 1.12062
CV error (K=8): 0.77272
CV error (K=9): 0.19948
