CV error (K=1): 0.55509
CV error (K=10): 0.30659
CV error (K=11): 0.36870
CV error (K=12): 0.34831
CV error (K=2): 0.40968
CV error (K=3): 0.36838
CV error (K=4): 0.34973
CV error (K=5): 0.34234
CV error (K=6): 0.30747
CV error (K=7): 0.33251
CV error (K=8): 0.31926
CV error (K=9): 0.29655
